,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월
1423,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,수익(매출액),"40,087,939,000,000"
1424,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"29,720,949,000,000"
1425,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"10,366,990,000,000"
1426,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"7,334,647,000,000"
1427,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,"3,032,343,000,000"
1428,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"246,369,000,000"
1429,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"162,920,000,000"
1430,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"1,619,269,000,000"
1431,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,entity00126380,금융비용,"1,647,433,000,000"
1432,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"3,087,628,000,000"
1433,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"781,697,000,000"
1434,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),"2,305,931,000,000"
1435,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"2,305,931,000,000"
1436,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1437,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),339
1438,[005930],삼성전자,유가증권시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),339
1439,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"1,815,142,338,512"
1440,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"1,766,867,804,292"
1441,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"48,274,534,220"
1442,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"80,431,893,273"
1443,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"-32,157,359,053"
1444,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"858,830,709,169"
1445,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"904,499,056,695"
1446,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"94,258,631,890"
1447,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"216,651,654,617"
1448,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-200,218,729,306"
1449,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),"-450,380,577"
1450,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,분기순손실,"-199,768,348,729"
1451,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,지배기업 소유주지분에 대한 주당이익,nan
1452,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),nan
1453,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,      보통주기본주당분기순이익(손실),-331
1454,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,      우선주기본주당분기순이익(손실),-331
1455,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),nan
1456,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,      보통주희석주당분기순이익(손실),-331
1457,[010140],삼성중공업,유가증권시장상장법인,311,선박 및 보트 건조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,      우선주희석주당분기순이익(손실),-331
1458,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"42,602,328,426"
1459,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"31,028,220,361"
1460,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"11,574,108,065"
1461,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"1,490,942,160"
1462,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"10,083,165,905"
1463,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"159,525,043"
1464,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"1,249,701"
1465,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"3,329,213,465"
1466,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"8,226,258,776"
1467,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"5,344,395,936"
1468,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"1,492,343,031"
1469,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"3,852,052,905"
1470,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1471,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),"1,352"
1472,[002170],삼양통상,유가증권시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),nan
1473,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"424,702,163,492"
1474,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"346,994,159,292"
1475,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"77,708,004,200"
1476,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"7,855,968,954"
1477,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,"69,852,035,246"
1478,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"1,665,678,236"
1479,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"144,175,854"
1480,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타이익,"1,282,616,666"
1481,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타손실,"2,123,310,290"
1482,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,"70,532,844,004"
1483,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"16,850,627,928"
1484,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익,"53,682,216,076"
1485,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1486,[001880],삼호,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,entity00128971,   기본및희석주당순이익,"3,537"
1487,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"26,246,030,179"
1488,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"21,540,805,399"
1489,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"4,705,224,780"
1490,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"2,700,245,399"
1491,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,"2,004,979,381"
1492,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"800,740,035"
1493,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"384,244,114"
1494,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,entity00129235,관계기업에대한 지분법손익,"4,139,390"
1495,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타영업외수익,"203,175,324"
1496,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타영업외비용,"83,629,678"
1497,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,"2,545,160,338"
1498,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"330,346,220"
1499,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익,"2,214,814,118"
1500,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1501,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익,"1,207"
1502,[004450],삼화왕관,유가증권시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익,"1,207"
1503,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"6,591,171,503"
1504,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"6,032,582,029"
1505,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"558,589,474"
1506,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"1,412,161,375"
1507,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"-853,571,901"
1508,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"2,219,645,008"
1509,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"359,310,085"
1510,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"21,331,395"
1511,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"127,362,035"
1512,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"900,732,382"
1513,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,nan
1514,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"900,732,382"
1515,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당손익,nan
1516,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당순이익,14
1517,[101000],상상인인더스트리,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당순이익,14
1518,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,수익(매출액),"18,822,276,681"
1519,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,entity00131896,   하역매출,"17,890,672,381"
1520,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromRenderingOfServicesRental,   임대료수입,"931,604,300"
1521,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"11,697,003,947"
1522,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,entity00131896,   하역매출원가,"11,643,420,586"
1523,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromRenderingOfServicesRental,   임대매출원가,"53,583,361"
1524,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"7,125,272,734"
1525,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"1,917,772,893"
1526,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,entity00131896,대손상각비(대손충당금환입),"-4,204,567"
1527,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"5,211,704,408"
1528,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"1,260,650,327"
1529,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"14,000,000"
1530,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"60,285,308"
1531,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융비용,"543,652,525"
1532,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"5,974,987,518"
1533,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"1,315,893,094"
1534,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),"4,659,094,424"
1535,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"4,659,094,424"
1536,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1537,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),774
1538,[003100],선광,코스닥시장상장법인,529,기타 운송관련 서비스업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),774
1539,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"2,756,692,702"
1540,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"2,693,471,252"
1541,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"63,221,450"
1542,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"368,197,541"
1543,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"-304,976,091"
1544,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"955,172,688"
1545,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"1,756,001,681"
1546,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타수익,"145,195,847"
1547,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타비용,"72,431,090"
1548,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-1,033,040,327"
1549,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),"-309,540,397"
1550,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"-723,499,930"
1551,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1552,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),-47
1553,[017510],세명전기,코스닥시장상장법인,259,기타 금속 가공제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),-47
1554,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,수익(매출액),"35,307,974,149"
1555,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"29,009,995,687"
1556,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"6,297,978,462"
1557,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"3,872,672,976"
1558,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,entity00585219,경상연구개발비,"765,449,265"
1559,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"1,659,856,221"
1560,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_OtherGains,기타이익,"3,909,788,115"
1561,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,기타손실,"231,537,279"
1562,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,금융수익,"75,611,697"
1563,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,금융원가,"1,974,520,817"
1564,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,지분법손실,"-1,229,344"
1565,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"3,437,968,593"
1566,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"-34,442,831"
1567,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"3,472,411,424"
1568,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],nan
1569,[091090],세원셀론텍,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),57
